rawred-mean,vegde-sd,exblue-mean,region-centroid-col,hedge-sd,exgreen-mean,hedge-mean,intensity-mean,region-centroid-row,short-line-density-2,short-line-density-5,exred-mean,rawgreen-mean,region-pixel-count,value-mean,saturation-mean,rawblue-mean,hue-mean,vedge-mean,class
-inf_to_3.833335,0.6236095_to_1.468685,5.388885_to_16.94445,193.5_to_inf,1.59132_to_10.9407,-8.5_to_-6.277775,1.916665_to_4.805555,4.48148_to_6.35185,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,2.722225_to_4.055555,All,8.5_to_15.72225,0.7169145_to_inf,8.833335_to_19.83335,-2.245545_to_-2.20746,1.305555_to_2.527775,foliage
15.61115_to_18.72225,0.6236095_to_1.468685,16.94445_to_23.16665,-inf_to_151.5,0.2074075_to_0.5577735,-13.72225_to_-10.05555,0.5000005_to_0.7222225,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-13.94445_to_-11.72225,16.94445_to_22.16665,All,21.05555_to_28.83335,0.3629445_to_0.447372,25.83335_to_36.27775,-2.20746_to_-2.08594,2.527775_to_3.916665,window
-inf_to_3.833335,0.6236095_to_1.468685,5.388885_to_16.94445,-inf_to_151.5,0.915695_to_1.59132,-6.277775_to_-4.833335,1.36111_to_1.916665,0.2037035_to_3.72222,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,-inf_to_1.722225,All,6.611115_to_8.5,0.7169145_to_inf,6.166665_to_8.833335,-2.245545_to_-2.20746,1.305555_to_2.527775,foliage
24.83335_to_41.94445,1.468685_to_5.83043,16.94445_to_23.16665,-inf_to_151.5,10.9407_to_inf,-13.72225_to_-10.05555,1.916665_to_4.805555,31.8889_to_47.22225,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,26.5_to_30.5,All,36.27775_to_43.83335,0.247783_to_0.2749175,36.27775_to_43.83335,-2.08594_to_-1.85084,2.527775_to_3.916665,path
8.5_to_9.611115,0.6236095_to_1.468685,-inf_to_-0.111111,151.5_to_193.5,0.5577735_to_0.915695,1.0555565_to_inf,0.7222225_to_1.36111,7.666665_to_10.62965,210.5_to_inf,-inf_to_0.0555555,-inf_to_0.0555555,-7.611115_to_-4.277775,12.38885_to_16.94445,All,15.72225_to_21.05555,0.5279985_to_0.617328,6.166665_to_8.833335,0.64353_to_inf,1.305555_to_2.527775,grass
9.611115_to_15.61115,5.83043_to_inf,-inf_to_-0.111111,-inf_to_151.5,1.59132_to_10.9407,1.0555565_to_inf,1.916665_to_4.805555,17.16665_to_26.07405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-13.94445_to_-11.72225,22.16665_to_26.5,All,21.05555_to_28.83335,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,2.527775_to_3.916665,grass
-inf_to_3.833335,-inf_to_0.03333335,-0.111111_to_1.166665,193.5_to_inf,-inf_to_0.02962965,-0.0555555_to_1.0555565,-inf_to_0.2777785,-inf_to_0.2037035,147.5_to_155.5,-inf_to_0.0555555,-inf_to_0.0555555,-1.277775_to_0.0555555,-inf_to_1.722225,All,-inf_to_0.6111115,-inf_to_0.0926828,-inf_to_0.6111115,-0.28793347_to_0.64353,-inf_to_0.1944435,window
9.611115_to_15.61115,0.6236095_to_1.468685,-inf_to_-0.111111,151.5_to_193.5,1.59132_to_10.9407,1.0555565_to_inf,1.916665_to_4.805555,10.62965_to_17.16665,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,22.16665_to_26.5,All,21.05555_to_28.83335,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,1.305555_to_2.527775,grass
41.94445_to_56.3333,0.6236095_to_1.468685,42.83335_to_46.94445,-inf_to_151.5,0.915695_to_1.59132,-26.05555_to_-20.94445,1.36111_to_1.916665,47.22225_to_63.57405,50.5_to_67.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,1.305555_to_2.527775,cement
67.83335_to_inf,0.1962965_to_0.6236095,23.16665_to_32.94445,151.5_to_193.5,0.5577735_to_0.915695,-13.72225_to_-10.05555,0.5000005_to_0.7222225,79.5926_to_inf,-inf_to_50.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,71.27775_to_inf,All,101.11105_to_inf,0.0926828_to_0.110882,101.11105_to_inf,-2.41348_to_-2.245545,0.3333345_to_0.7222225,sky
3.833335_to_6.722225,0.6236095_to_1.468685,5.388885_to_16.94445,151.5_to_193.5,1.59132_to_10.9407,-8.5_to_-6.277775,1.916665_to_4.805555,6.35185_to_7.666665,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-7.611115_to_-4.277775,4.055555_to_6.944445,All,8.5_to_15.72225,0.5279985_to_0.617328,8.833335_to_19.83335,-2.08594_to_-1.85084,0.7222225_to_1.305555,window
18.72225_to_24.83335,1.468685_to_5.83043,5.388885_to_16.94445,-inf_to_151.5,1.59132_to_10.9407,-15.16665_to_-13.72225,1.916665_to_4.805555,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,0.0555555_to_inf,0.0555555_to_inf,12.38885_to_16.94445,All,21.05555_to_28.83335,0.3629445_to_0.447372,19.83335_to_25.83335,-1.85084_to_-1.51371,1.305555_to_2.527775,brickface
15.61115_to_18.72225,0.6236095_to_1.468685,-inf_to_-0.111111,151.5_to_193.5,1.59132_to_10.9407,1.0555565_to_inf,1.916665_to_4.805555,17.16665_to_26.07405,160.5_to_210.5,-inf_to_0.0555555,0.0555555_to_inf,-11.72225_to_-7.611115,26.5_to_30.5,All,21.05555_to_28.83335,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,1.305555_to_2.527775,grass
67.83335_to_inf,0.1962965_to_0.6236095,53.83335_to_inf,-inf_to_151.5,0.02962965_to_0.2074075,-26.05555_to_-20.94445,0.5000005_to_0.7222225,79.5926_to_inf,-inf_to_50.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.247783_to_0.2749175,101.11105_to_inf,-2.41348_to_-2.245545,0.3333345_to_0.7222225,sky
-inf_to_3.833335,0.03333335_to_0.1962965,5.388885_to_16.94445,-inf_to_151.5,0.2074075_to_0.5577735,-4.833335_to_-0.0555555,0.5000005_to_0.7222225,0.2037035_to_3.72222,81.5_to_116.5,-inf_to_0.0555555,0.0555555_to_inf,-7.611115_to_-4.277775,-inf_to_1.722225,All,5.166665_to_6.611115,0.7169145_to_inf,6.166665_to_8.833335,-2.41348_to_-2.245545,0.7222225_to_1.305555,foliage
41.94445_to_56.3333,1.468685_to_5.83043,32.94445_to_42.83335,193.5_to_inf,1.59132_to_10.9407,-20.94445_to_-17.83335,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,2.527775_to_3.916665,path
24.83335_to_41.94445,5.83043_to_inf,32.94445_to_42.83335,193.5_to_inf,10.9407_to_inf,-13.72225_to_-10.05555,4.805555_to_19.3611,31.8889_to_47.22225,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-26.3333_to_-22.27775,30.5_to_35.72225,All,48.83335_to_79.61115,0.447372_to_0.5279985,48.83335_to_79.61115,-2.41348_to_-2.245545,22.2778_to_inf,foliage
41.94445_to_56.3333,1.468685_to_5.83043,42.83335_to_46.94445,-inf_to_151.5,1.59132_to_10.9407,-26.05555_to_-20.94445,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,0.0555555_to_inf,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.321112_to_0.3629445,48.83335_to_79.61115,-2.08594_to_-1.85084,3.916665_to_6.63889,path
24.83335_to_41.94445,0.1962965_to_0.6236095,16.94445_to_23.16665,-inf_to_151.5,10.9407_to_inf,-10.05555_to_-8.5,4.805555_to_19.3611,29.55555_to_31.8889,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,26.5_to_30.5,All,36.27775_to_43.83335,0.117533_to_0.247783,36.27775_to_43.83335,-2.20746_to_-2.08594,0.7222225_to_1.305555,path
18.72225_to_24.83335,0.1962965_to_0.6236095,-inf_to_-0.111111,-inf_to_151.5,0.915695_to_1.59132,1.0555565_to_inf,1.916665_to_4.805555,17.16665_to_26.07405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,26.5_to_30.5,All,28.83335_to_36.27775,0.321112_to_0.3629445,19.83335_to_25.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
-inf_to_3.833335,0.03333335_to_0.1962965,1.166665_to_5.388885,193.5_to_inf,0.02962965_to_0.2074075,-4.833335_to_-0.0555555,0.2777785_to_0.5000005,0.2037035_to_3.72222,116.5_to_129.5,-inf_to_0.0555555,-inf_to_0.0555555,-4.277775_to_-1.277775,-inf_to_1.722225,All,0.6111115_to_5.166665,0.7169145_to_inf,0.6111115_to_3.944445,-2.20746_to_-2.08594,-inf_to_0.1944435,foliage
18.72225_to_24.83335,1.468685_to_5.83043,-inf_to_-0.111111,193.5_to_inf,0.5577735_to_0.915695,1.0555565_to_inf,1.36111_to_1.916665,26.07405_to_29.55555,210.5_to_inf,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,30.5_to_35.72225,All,28.83335_to_36.27775,0.321112_to_0.3629445,19.83335_to_25.83335,0.64353_to_inf,1.305555_to_2.527775,grass
-inf_to_3.833335,1.468685_to_5.83043,5.388885_to_16.94445,-inf_to_151.5,0.915695_to_1.59132,-4.833335_to_-0.0555555,1.36111_to_1.916665,4.48148_to_6.35185,81.5_to_116.5,0.0555555_to_inf,-inf_to_0.0555555,-11.72225_to_-7.611115,2.722225_to_4.055555,All,8.5_to_15.72225,0.7169145_to_inf,8.833335_to_19.83335,-inf_to_-2.41348,0.7222225_to_1.305555,foliage
24.83335_to_41.94445,0.6236095_to_1.468685,23.16665_to_32.94445,151.5_to_193.5,10.9407_to_inf,-13.72225_to_-10.05555,4.805555_to_19.3611,31.8889_to_47.22225,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.41348_to_-2.245545,1.305555_to_2.527775,path
6.722225_to_8.5,0.03333335_to_0.1962965,1.166665_to_5.388885,193.5_to_inf,0.2074075_to_0.5577735,-8.5_to_-6.277775,0.2777785_to_0.5000005,4.48148_to_6.35185,116.5_to_129.5,-inf_to_0.0555555,-inf_to_0.0555555,0.0555555_to_inf,2.722225_to_4.055555,All,6.611115_to_8.5,0.5279985_to_0.617328,6.166665_to_8.833335,-1.51371_to_-0.28793347,0.1944435_to_0.3333345,brickface
56.3333_to_67.83335,0.6236095_to_1.468685,32.94445_to_42.83335,-inf_to_151.5,0.2074075_to_0.5577735,-26.05555_to_-20.94445,0.7222225_to_1.36111,63.57405_to_79.5926,50.5_to_67.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,55.83335_to_63.72225,All,48.83335_to_79.61115,0.247783_to_0.2749175,48.83335_to_79.61115,-2.08594_to_-1.85084,1.305555_to_2.527775,cement
-inf_to_3.833335,-inf_to_0.03333335,-0.111111_to_1.166665,151.5_to_193.5,-inf_to_0.02962965,-0.0555555_to_1.0555565,-inf_to_0.2777785,-inf_to_0.2037035,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,-1.277775_to_0.0555555,-inf_to_1.722225,All,-inf_to_0.6111115,-inf_to_0.0926828,-inf_to_0.6111115,-0.28793347_to_0.64353,-inf_to_0.1944435,window
67.83335_to_inf,0.03333335_to_0.1962965,53.83335_to_inf,193.5_to_inf,0.2074075_to_0.5577735,-inf_to_-26.05555,0.7222225_to_1.36111,79.5926_to_inf,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.321112_to_0.3629445,101.11105_to_inf,-2.245545_to_-2.20746,0.3333345_to_0.7222225,sky
-inf_to_3.833335,1.468685_to_5.83043,5.388885_to_16.94445,-inf_to_151.5,1.59132_to_10.9407,-6.277775_to_-4.833335,0.7222225_to_1.36111,0.2037035_to_3.72222,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-7.611115_to_-4.277775,-inf_to_1.722225,All,6.611115_to_8.5,0.7169145_to_inf,6.166665_to_8.833335,-2.20746_to_-2.08594,1.305555_to_2.527775,foliage
3.833335_to_6.722225,1.468685_to_5.83043,23.16665_to_32.94445,-inf_to_151.5,1.59132_to_10.9407,-10.05555_to_-8.5,1.916665_to_4.805555,10.62965_to_17.16665,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,6.944445_to_12.38885,All,15.72225_to_21.05555,0.617328_to_0.7169145,19.83335_to_25.83335,-2.41348_to_-2.245545,2.527775_to_3.916665,foliage
67.83335_to_inf,0.6236095_to_1.468685,53.83335_to_inf,193.5_to_inf,0.5577735_to_0.915695,-17.83335_to_-15.16665,0.7222225_to_1.36111,79.5926_to_inf,-inf_to_50.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.117533_to_0.247783,101.11105_to_inf,-2.41348_to_-2.245545,0.7222225_to_1.305555,sky
18.72225_to_24.83335,0.1962965_to_0.6236095,16.94445_to_23.16665,-inf_to_151.5,0.5577735_to_0.915695,-17.83335_to_-15.16665,0.7222225_to_1.36111,17.16665_to_26.07405,50.5_to_67.5,-inf_to_0.0555555,-inf_to_0.0555555,-4.277775_to_-1.277775,12.38885_to_16.94445,All,21.05555_to_28.83335,0.3629445_to_0.447372,19.83335_to_25.83335,-1.85084_to_-1.51371,0.3333345_to_0.7222225,brickface
24.83335_to_41.94445,0.6236095_to_1.468685,23.16665_to_32.94445,-inf_to_151.5,1.59132_to_10.9407,-13.72225_to_-10.05555,1.916665_to_4.805555,31.8889_to_47.22225,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,26.5_to_30.5,All,36.27775_to_43.83335,0.2749175_to_0.321112,36.27775_to_43.83335,-2.08594_to_-1.85084,1.305555_to_2.527775,path
41.94445_to_56.3333,1.468685_to_5.83043,42.83335_to_46.94445,-inf_to_151.5,1.59132_to_10.9407,-26.05555_to_-20.94445,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,2.527775_to_3.916665,path
67.83335_to_inf,0.1962965_to_0.6236095,53.83335_to_inf,-inf_to_151.5,0.5577735_to_0.915695,-17.83335_to_-15.16665,0.7222225_to_1.36111,79.5926_to_inf,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.247783_to_0.2749175,101.11105_to_inf,-2.41348_to_-2.245545,0.7222225_to_1.305555,sky
15.61115_to_18.72225,0.6236095_to_1.468685,-inf_to_-0.111111,193.5_to_inf,0.5577735_to_0.915695,1.0555565_to_inf,1.916665_to_4.805555,17.16665_to_26.07405,160.5_to_210.5,-inf_to_0.0555555,0.0555555_to_inf,-11.72225_to_-7.611115,22.16665_to_26.5,All,21.05555_to_28.83335,0.321112_to_0.3629445,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
24.83335_to_41.94445,5.83043_to_inf,16.94445_to_23.16665,-inf_to_151.5,10.9407_to_inf,-6.277775_to_-4.833335,4.805555_to_19.3611,31.8889_to_47.22225,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,30.5_to_35.72225,All,36.27775_to_43.83335,0.247783_to_0.2749175,36.27775_to_43.83335,-inf_to_-2.41348,1.305555_to_2.527775,path
56.3333_to_67.83335,0.1962965_to_0.6236095,32.94445_to_42.83335,-inf_to_151.5,0.915695_to_1.59132,-26.05555_to_-20.94445,1.36111_to_1.916665,63.57405_to_79.5926,81.5_to_116.5,-inf_to_0.0555555,0.0555555_to_inf,-22.27775_to_-13.94445,55.83335_to_63.72225,All,48.83335_to_79.61115,0.247783_to_0.2749175,48.83335_to_79.61115,-2.08594_to_-1.85084,0.7222225_to_1.305555,cement
3.833335_to_6.722225,0.6236095_to_1.468685,-inf_to_-0.111111,193.5_to_inf,0.915695_to_1.59132,1.0555565_to_inf,1.36111_to_1.916665,7.666665_to_10.62965,210.5_to_inf,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,12.38885_to_16.94445,All,8.5_to_15.72225,0.5279985_to_0.617328,6.166665_to_8.833335,0.64353_to_inf,1.305555_to_2.527775,grass
24.83335_to_41.94445,5.83043_to_inf,5.388885_to_16.94445,193.5_to_inf,0.915695_to_1.59132,-13.72225_to_-10.05555,1.916665_to_4.805555,31.8889_to_47.22225,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,-7.611115_to_-4.277775,30.5_to_35.72225,All,36.27775_to_43.83335,0.117533_to_0.247783,36.27775_to_43.83335,-2.08594_to_-1.85084,6.63889_to_22.2778,cement
41.94445_to_56.3333,1.468685_to_5.83043,42.83335_to_46.94445,-inf_to_151.5,1.59132_to_10.9407,-26.05555_to_-20.94445,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,1.305555_to_2.527775,path
41.94445_to_56.3333,0.6236095_to_1.468685,32.94445_to_42.83335,151.5_to_193.5,1.59132_to_10.9407,-20.94445_to_-17.83335,4.805555_to_19.3611,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.20746_to_-2.08594,2.527775_to_3.916665,path
24.83335_to_41.94445,0.6236095_to_1.468685,16.94445_to_23.16665,151.5_to_193.5,0.5577735_to_0.915695,-13.72225_to_-10.05555,0.7222225_to_1.36111,31.8889_to_47.22225,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,35.72225_to_55.83335,All,43.83335_to_48.83335,0.117533_to_0.247783,43.83335_to_48.83335,-2.08594_to_-1.85084,1.305555_to_2.527775,cement
41.94445_to_56.3333,1.468685_to_5.83043,32.94445_to_42.83335,193.5_to_inf,1.59132_to_10.9407,-20.94445_to_-17.83335,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,2.527775_to_3.916665,path
9.611115_to_15.61115,0.6236095_to_1.468685,-inf_to_-0.111111,193.5_to_inf,0.915695_to_1.59132,1.0555565_to_inf,1.916665_to_4.805555,10.62965_to_17.16665,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,16.94445_to_22.16665,All,15.72225_to_21.05555,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
3.833335_to_6.722225,0.1962965_to_0.6236095,1.166665_to_5.388885,193.5_to_inf,0.2074075_to_0.5577735,-8.5_to_-6.277775,0.5000005_to_0.7222225,4.48148_to_6.35185,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,0.0555555_to_inf,2.722225_to_4.055555,All,6.611115_to_8.5,0.5279985_to_0.617328,6.166665_to_8.833335,-1.51371_to_-0.28793347,0.3333345_to_0.7222225,brickface
67.83335_to_inf,0.1962965_to_0.6236095,32.94445_to_42.83335,193.5_to_inf,0.915695_to_1.59132,-13.72225_to_-10.05555,0.7222225_to_1.36111,79.5926_to_inf,-inf_to_50.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,71.27775_to_inf,All,101.11105_to_inf,0.117533_to_0.247783,101.11105_to_inf,-2.41348_to_-2.245545,0.7222225_to_1.305555,sky
-inf_to_3.833335,0.6236095_to_1.468685,5.388885_to_16.94445,193.5_to_inf,0.915695_to_1.59132,-6.277775_to_-4.833335,1.36111_to_1.916665,4.48148_to_6.35185,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,1.722225_to_2.722225,All,8.5_to_15.72225,0.7169145_to_inf,8.833335_to_19.83335,-2.245545_to_-2.20746,0.7222225_to_1.305555,foliage
24.83335_to_41.94445,0.6236095_to_1.468685,5.388885_to_16.94445,151.5_to_193.5,0.915695_to_1.59132,-8.5_to_-6.277775,1.916665_to_4.805555,26.07405_to_29.55555,155.5_to_160.5,-inf_to_0.0555555,-inf_to_0.0555555,-4.277775_to_-1.277775,22.16665_to_26.5,All,28.83335_to_36.27775,0.117533_to_0.247783,25.83335_to_36.27775,-1.85084_to_-1.51371,1.305555_to_2.527775,cement
6.722225_to_8.5,0.03333335_to_0.1962965,1.166665_to_5.388885,-inf_to_151.5,0.2074075_to_0.5577735,-8.5_to_-6.277775,0.5000005_to_0.7222225,4.48148_to_6.35185,116.5_to_129.5,-inf_to_0.0555555,-inf_to_0.0555555,0.0555555_to_inf,2.722225_to_4.055555,All,6.611115_to_8.5,0.5279985_to_0.617328,6.166665_to_8.833335,-1.51371_to_-0.28793347,0.1944435_to_0.3333345,brickface
67.83335_to_inf,0.6236095_to_1.468685,42.83335_to_46.94445,-inf_to_151.5,0.5577735_to_0.915695,-15.16665_to_-13.72225,0.7222225_to_1.36111,79.5926_to_inf,67.5_to_81.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.117533_to_0.247783,101.11105_to_inf,-2.41348_to_-2.245545,0.7222225_to_1.305555,sky
-inf_to_3.833335,0.03333335_to_0.1962965,1.166665_to_5.388885,-inf_to_151.5,1.59132_to_10.9407,-4.833335_to_-0.0555555,0.7222225_to_1.36111,0.2037035_to_3.72222,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,-4.277775_to_-1.277775,-inf_to_1.722225,All,0.6111115_to_5.166665,0.247783_to_0.2749175,0.6111115_to_3.944445,-inf_to_-2.41348,0.1944435_to_0.3333345,foliage
3.833335_to_6.722225,0.03333335_to_0.1962965,1.166665_to_5.388885,-inf_to_151.5,0.02962965_to_0.2074075,-8.5_to_-6.277775,0.7222225_to_1.36111,4.48148_to_6.35185,129.5_to_147.5,-inf_to_0.0555555,-inf_to_0.0555555,0.0555555_to_inf,2.722225_to_4.055555,All,6.611115_to_8.5,0.5279985_to_0.617328,6.166665_to_8.833335,-1.51371_to_-0.28793347,0.3333345_to_0.7222225,brickface
18.72225_to_24.83335,1.468685_to_5.83043,5.388885_to_16.94445,-inf_to_151.5,0.5577735_to_0.915695,-15.16665_to_-13.72225,1.916665_to_4.805555,17.16665_to_26.07405,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-1.277775_to_0.0555555,12.38885_to_16.94445,All,21.05555_to_28.83335,0.3629445_to_0.447372,19.83335_to_25.83335,-1.85084_to_-1.51371,1.305555_to_2.527775,brickface
41.94445_to_56.3333,1.468685_to_5.83043,42.83335_to_46.94445,-inf_to_151.5,1.59132_to_10.9407,-26.05555_to_-20.94445,1.916665_to_4.805555,47.22225_to_63.57405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,35.72225_to_55.83335,All,48.83335_to_79.61115,0.2749175_to_0.321112,48.83335_to_79.61115,-2.08594_to_-1.85084,2.527775_to_3.916665,path
56.3333_to_67.83335,0.1962965_to_0.6236095,32.94445_to_42.83335,-inf_to_151.5,0.2074075_to_0.5577735,-26.05555_to_-20.94445,0.7222225_to_1.36111,63.57405_to_79.5926,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,55.83335_to_63.72225,All,48.83335_to_79.61115,0.247783_to_0.2749175,48.83335_to_79.61115,-2.08594_to_-1.85084,0.7222225_to_1.305555,cement
24.83335_to_41.94445,0.6236095_to_1.468685,23.16665_to_32.94445,-inf_to_151.5,1.59132_to_10.9407,-13.72225_to_-10.05555,4.805555_to_19.3611,31.8889_to_47.22225,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-13.94445_to_-11.72225,35.72225_to_55.83335,All,48.83335_to_79.61115,0.247783_to_0.2749175,48.83335_to_79.61115,-2.20746_to_-2.08594,0.7222225_to_1.305555,path
9.611115_to_15.61115,0.6236095_to_1.468685,-inf_to_-0.111111,193.5_to_inf,1.59132_to_10.9407,1.0555565_to_inf,1.916665_to_4.805555,17.16665_to_26.07405,160.5_to_210.5,-inf_to_0.0555555,-inf_to_0.0555555,-11.72225_to_-7.611115,22.16665_to_26.5,All,21.05555_to_28.83335,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,1.305555_to_2.527775,grass
67.83335_to_inf,0.1962965_to_0.6236095,53.83335_to_inf,151.5_to_193.5,0.5577735_to_0.915695,-15.16665_to_-13.72225,0.5000005_to_0.7222225,79.5926_to_inf,-inf_to_50.5,-inf_to_0.0555555,-inf_to_0.0555555,-inf_to_-29.5,71.27775_to_inf,All,101.11105_to_inf,0.117533_to_0.247783,101.11105_to_inf,-2.41348_to_-2.245545,0.3333345_to_0.7222225,sky
9.611115_to_15.61115,0.1962965_to_0.6236095,23.16665_to_32.94445,-inf_to_151.5,0.2074075_to_0.5577735,-13.72225_to_-10.05555,0.2777785_to_0.5000005,10.62965_to_17.16665,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-13.94445_to_-11.72225,6.944445_to_12.38885,All,21.05555_to_28.83335,0.5279985_to_0.617328,19.83335_to_25.83335,-2.20746_to_-2.08594,0.3333345_to_0.7222225,window
15.61115_to_18.72225,0.1962965_to_0.6236095,-inf_to_-0.111111,193.5_to_inf,0.915695_to_1.59132,1.0555565_to_inf,1.36111_to_1.916665,17.16665_to_26.07405,210.5_to_inf,-inf_to_0.0555555,0.0555555_to_inf,-13.94445_to_-11.72225,22.16665_to_26.5,All,21.05555_to_28.83335,0.3629445_to_0.447372,8.833335_to_19.83335,0.64353_to_inf,0.7222225_to_1.305555,grass
6.722225_to_8.5,0.03333335_to_0.1962965,23.16665_to_32.94445,193.5_to_inf,0.02962965_to_0.2074075,-13.72225_to_-10.05555,0.2777785_to_0.5000005,10.62965_to_17.16665,81.5_to_116.5,-inf_to_0.0555555,-inf_to_0.0555555,-22.27775_to_-13.94445,6.944445_to_12.38885,All,21.05555_to_28.83335,0.617328_to_0.7169145,19.83335_to_25.83335,-2.20746_to_-2.08594,0.1944435_to_0.3333345,window
